121;Anna Hill;Anna;********;Anna Hill@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;101;High School Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
122;Ramon Williams;Ramon;********;Ramon Williams@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;101;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
123;Scott Masters;Scott;********;Scott Masters@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;101;Graduate Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
123;Scott Masters;Scott;********;Scott Masters@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;101;Graduate Degree;M;M;Store Full Time Staf;5;true;1.0;1.0
124;Joseph Brady, Jr.;Joseph;********;Joseph Brady, Jr.@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;102;High School Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
125;Ellen Gray;Ellen;********;Ellen Gray@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;102;Partial High School;M;F;Store Full Time Staf;0;false;1.0;0.0
126;Henry Fielder;Henry;********;Henry Fielder@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;102;Partial College;S;M;Store Full Time Staf;0;false;1.0;0.0
127;Jeanine Finnell;Jeanine;********;Jeanine Finnell@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;102;Bachelors Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
128;Ian Schuetz;Ian;********;Ian Schuetz@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;102;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
129;Richard Runyon;Richard;********;Richard Runyon@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;103;Bachelors Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
130;Linda Potter;Linda;********;Linda Potter@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;103;High School Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
131;Mary Smith;Mary;********;Mary Smith@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;103;Partial College;S;F;Store Full Time Staf;0;false;1.0;0.0
132;Barbara Brumagen;Barbara;********;Barbara Brumagen@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;103;Partial College;S;F;Store Full Time Staf;0;false;1.0;0.0
133;Thelma Hamilton;Thelma;********;Thelma Hamilton@organisation.fac;16;Store Temporary Checker;7;16;1914-02-02;1996-01-01 12:00:00;;20.0;103;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
134;Shirley Wilbert;Shirley;Shirley;Shirley Wilbert@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4400.0;101;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
135;Jeremy Ingram;Jeremy;Jeremy;Jeremy Ingram@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4800.0;101;Bachelors Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
136;Sharon Haddix;Sharon;Sharon;Sharon Haddix@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;3700.0;101;Bachelors Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
136;Sharon Haddix;Sharon;Sharon;Sharon Haddix@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;3700.0;101;Bachelors Degree;M;F;Store Full Time Staf;11;true;1.0;1.0
137;Leland Thomas;Leland;Leland;Leland Thomas@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;6500.0;101;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
138;Don Wilson;Don;Don;Don Wilson@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;5200.0;102;Partial College;M;M;Store Full Time Staf;0;false;1.0;0.0
139;Wayne Stovall;Wayne;Wayne;Wayne Stovall@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4650.0;102;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
140;Douglas Russell;Douglas;Douglas;Douglas Russell@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4550.0;102;High School Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
141;Maureen Doose;Maureen;Maureen;Maureen Doose@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4400.0;102;Bachelors Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
142;Ann Morreale;Ann;Ann;Ann Morreale@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4700.0;103;Bachelors Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
143;Sheila Rupert;Sheila;Sheila;Sheila Rupert@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4500.0;103;Partial High School;M;F;Store Full Time Staf;0;false;1.0;0.0
144;Ashley Pierson;Ashley;Ashley;Ashley Pierson@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4400.0;103;Graduate Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
145;Ivan Nickels;Ivan;Ivan;Ivan Nickels@organisation.fac;17;Store Permanent Stocker;7;17;1914-02-02;1996-01-01 12:00:00;;4600.0;103;Graduate Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
146;Chad Neuhauser;Chad;Chad;Chad Neuhauser@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;101;Partial College;M;M;;0;false;1.0;0.0
147;Ann Coke;Ann;Ann;Ann Coke@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;101;Bachelors Degree;M;F;;0;false;1.0;0.0
148;Jon Scarbrough;Jon;Jon;Jon Scarbrough@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;101;Partial College;S;M;;0;false;1.0;0.0
149;Lillian Martensen;Lillian;Lillian;Lillian Martensen@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;101;Partial College;M;F;;0;false;1.0;0.0
150;Mary McCormick;Mary;Mary;Mary McCormick@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;101;Partial College;M;F;;0;false;1.0;0.0
151;James Sparacino;James;James;James Sparacino@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;102;High School Degree;S;M;;0;false;1.0;0.0
152;John Racette;John;John;John Racette@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;102;Graduate Degree;M;M;;0;false;1.0;0.0
153;Edwardo Thompson;Edwardo;Edwardo;Edwardo Thompson@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;102;Graduate Degree;S;M;;0;false;1.0;0.0
154;Sam Warren;Sam;Sam;Sam Warren@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;102;Partial College;M;M;;0;false;1.0;0.0
154;Sam Warren;Sam;Sam;Sam Warren@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;102;Partial College;M;M;;12;true;1.0;1.0
155;Shelby Chow-Wang;Shelby;Shelby;Shelby Chow-Wang@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;102;Graduate Degree;M;M;;0;false;1.0;0.0
156;Nelly Wood;Nelly;Nelly;Nelly Wood@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;103;Partial College;S;F;;0;false;1.0;0.0
157;Jackie Morgan;Jackie;Jackie;Jackie Morgan@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;103;Bachelors Degree;M;F;;0;false;1.0;0.0
158;Gavin Boje;Gavin;Gavin;Gavin Boje@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;103;Partial College;M;M;;0;false;1.0;0.0
159;Marlene Tsujimoto;Marlene;Marlene;Marlene Tsujimoto@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;103;Bachelors Degree;S;F;;0;false;1.0;0.0
160;RitaIva Bouton;RitaIva;RitaIva;RitaIva Bouton@organisation.fac;18;Store Temporary Stocker;7;18;1914-02-02;1996-01-01 12:00:00;;20.0;103;High School Degree;M;F;;0;false;1.0;0.0
161;Dell Gras;Dell;Dell;;12;Store Assistant Manager;24;11;1932-12-24;1997-01-01 12:00:00;;13000.0;28;Bachelors Degree;M;F;Store Management;0;false;1.0;0.0
162;Christopher Solano;Christopher;Christopher;;13;Store Shift Supervisor;24;11;1961-09-24;1997-01-01 12:00:00;;8900.0;161;Partial High School;M;M;Store Management;0;false;1.0;0.0
162;Christopher Solano;Christopher;Christopher;;13;Store Shift Supervisor;24;11;1961-09-24;1997-01-01 12:00:00;;8900.0;161;Partial High School;M;M;Store Management;4;true;1.0;1.0
163;George Armstrong;George;George;;13;Store Shift Supervisor;24;11;1961-09-24;1997-01-01 12:00:00;;8200.0;161;Bachelors Degree;S;M;Store Management;0;false;1.0;0.0
164;Kristine Aldred;Kristine;Kristine;;13;Store Shift Supervisor;24;11;1961-09-24;1997-01-01 12:00:00;;7000.0;161;Partial College;S;F;Store Management;0;false;1.0;0.0
165;Tom Jorgenson;Tom;Tom;Tom Jorgenson@organisation.fac;19;;24;19;1960-12-10;1997-01-01 12:00:00;;8500.0;161;Graduate Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
166;Dana Turner;Dana;Dana;Dana Turner@organisation.fac;19;;24;19;1960-12-10;1997-01-01 12:00:00;;8500.0;161;Graduate Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
166;Dana Turner;Dana;Dana;Dana Turner@organisation.fac;19;;24;19;1960-12-10;1997-01-01 12:00:00;;8500.0;161;Graduate Degree;S;F;Store Full Time Staf;2;true;1.0;1.0
167;Terry Zakerski;Terry;Terry;Terry Zakerski@organisation.fac;14;Store Information Systems;24;14;1942-06-01;1997-01-01 12:00:00;;9000.0;161;Partial College;M;M;Store Full Time Staf;0;false;1.0;0.0
168;David Carlson;David;David;David Carlson@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;7000.0;162;Graduate Degree;3;F;Store Full Time Staf;0;false;1.0;0.0
169;Linda Symons;Linda;Linda;Linda Symons@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;6800.0;162;Graduate Degree;3;F;Store Full Time Staf;0;false;1.0;0.0
170;Louis Reynolds;Louis;Louis;Louis Reynolds@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;6700.0;162;Bachelors Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
171;Maureen Ibsen;Maureen;Maureen;Maureen Ibsen@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;8200.0;162;Graduate Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
172;Virginia Ciochon;Virginia;Virginia;Virginia Ciochon@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;7000.0;163;Partial College;3;F;Store Full Time Staf;0;false;1.0;0.0
173;Steve Berger;Steve;Steve;Steve Berger@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;6800.0;163;Partial College;3;F;Store Full Time Staf;0;false;1.0;0.0
174;James Bayol;James;James;James Bayol@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;6700.0;163;High School Degree;3;F;Store Full Time Staf;0;false;1.0;0.0
175;Meredith Thumann;Meredith;Meredith;Meredith Thumann@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;8200.0;163;Partial College;3;F;Store Full Time Staf;0;false;1.0;0.0
176;Julie Jones;Julie;Julie;Julie Jones@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;7000.0;164;Bachelors Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
176;Julie Jones;Julie;Julie;Julie Jones@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;7000.0;164;Bachelors Degree;3;M;Store Full Time Staf;12;true;1.0;1.0
177;Janet Bury;Janet;Janet;Janet Bury@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;6800.0;164;Partial High School;3;M;Store Full Time Staf;0;false;1.0;0.0
178;Onita Bevan;Onita;Onita;Onita Bevan@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;6700.0;164;Graduate Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
179;Mary Monarco;Mary;Mary;Mary Monarco@organisation.fac;15;Store Permanent Checker;24;15;1914-02-02;1996-01-01 12:00:00;;8200.0;164;Bachelors Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
180;Vicky Zingarelli;Vicky;********;Vicky Zingarelli@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;162;Graduate Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
181;Helen Valentine;Helen;********;Helen Valentine@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;162;Partial College;M;F;Store Full Time Staf;0;false;1.0;0.0
182;Carol Scheulen;Carol;********;Carol Scheulen@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;162;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
183;Virgie Koon;Virgie;********;Virgie Koon@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;162;Bachelors Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
183;Virgie Koon;Virgie;********;Virgie Koon@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;162;Bachelors Degree;S;M;Store Full Time Staf;12;true;1.0;1.0
184;Sarah Amole;Sarah;********;Sarah Amole@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;162;Partial College;S;F;Store Full Time Staf;0;false;1.0;0.0
185;Cecil Hill;Cecil;********;Cecil Hill@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;163;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
186;Ruth Tate;Ruth;********;Ruth Tate@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;163;Partial High School;S;F;Store Full Time Staf;0;false;1.0;0.0
187;Larry Schnurr;Larry;********;Larry Schnurr@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;163;Bachelors Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
188;Jerry Sutton;Jerry;********;Jerry Sutton@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;163;Partial High School;M;F;Store Full Time Staf;0;false;1.0;0.0
188;Jerry Sutton;Jerry;********;Jerry Sutton@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;163;Partial High School;M;F;Store Full Time Staf;6;true;1.0;1.0
189;Kevin Mlincek;Kevin;********;Kevin Mlincek@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;163;Graduate Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
190;Edward Tucker;Edward;********;Edward Tucker@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;164;Partial High School;S;F;Store Full Time Staf;0;false;1.0;0.0
191;Kenton Forham;Kenton;********;Kenton Forham@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;164;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
192;Brittany Malik;Brittany;********;Brittany Malik@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;164;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
193;Jeannette Eldridge;Jeannette;********;Jeannette Eldridge@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;164;Bachelors Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
194;Terry Anderson;Terry;********;Terry Anderson@organisation.fac;16;Store Temporary Checker;24;16;1914-02-02;1996-01-01 12:00:00;;20.0;164;Partial College;S;F;Store Full Time Staf;0;false;1.0;0.0
195;Loni Sosa;Loni;Loni;Loni Sosa@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4400.0;162;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
196;Marie Mann;Marie;Marie;Marie Mann@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4800.0;162;Graduate Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
197;Michael Prater;Michael;Michael;Michael Prater@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;3700.0;162;High School Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
198;Karen Ansaldo;Karen;Karen;Karen Ansaldo@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;6500.0;162;High School Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
199;Lance Caijem;Lance;Lance;Lance Caijem@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;5200.0;163;High School Degree;S;M;Store Full Time Staf;0;false;1.0;0.0
200;Pamela Yates;Pamela;Pamela;Pamela Yates@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4650.0;163;Bachelors Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
201;Iwona Turner;Iwona;Iwona;Iwona Turner@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4550.0;163;Partial High School;S;F;Store Full Time Staf;0;false;1.0;0.0
201;Iwona Turner;Iwona;Iwona;Iwona Turner@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4550.0;163;Partial High School;S;F;Store Full Time Staf;2;true;1.0;1.0
202;Mary Fulcher;Mary;Mary;Mary Fulcher@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4400.0;163;Bachelors Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
203;Raymond Berg;Raymond;Raymond;Raymond Berg@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4700.0;164;Partial College;S;M;Store Full Time Staf;0;false;1.0;0.0
203;Raymond Berg;Raymond;Raymond;Raymond Berg@organisation.fac;17;Store Permanent Stocker;24;17;1946-04-18;1995-01-25 12:00:00;;4700.0;164;Partial College;S;M;Store Full Time Staf;5;true;1.0;1.0
204;Ramona Lopez;Ramona;Ramona;Ramona Lopez@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4500.0;164;High School Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
204;Ramona Lopez;Ramona;Ramona;Ramona Lopez@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4500.0;164;High School Degree;M;M;Store Full Time Staf;9;true;1.0;1.0
205;Helen Valdivia;Helen;Helen;Helen Valdivia@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4400.0;164;Graduate Degree;M;M;Store Full Time Staf;0;false;1.0;0.0
205;Helen Valdivia;Helen;Helen;Helen Valdivia@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4400.0;164;Graduate Degree;M;M;Store Full Time Staf;7;true;1.0;1.0
206;Beverly Cardoza;Beverly;Beverly;Beverly Cardoza@organisation.fac;17;Store Permanent Stocker;24;17;1914-02-02;1996-01-01 12:00:00;;4600.0;164;Graduate Degree;M;F;Store Full Time Staf;0;false;1.0;0.0
207;Mary Hall;Mary;Mary;Mary Hall@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;162;Graduate Degree;M;M;;0;false;1.0;0.0
208;Rachel Minarick;Rachel;Rachel;Rachel Minarick@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;162;Bachelors Degree;M;F;;0;false;1.0;0.0
209;Dorine Los Olmos;Dorine;Dorine;Dorine Los Olmos@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;162;Partial College;S;M;;0;false;1.0;0.0
210;Dave Garner;Dave;Dave;Dave Garner@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;162;Graduate Degree;M;F;;0;false;1.0;0.0
211;Lois Leong;Lois;Lois;Lois Leong@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;162;Partial High School;S;M;;0;false;1.0;0.0
211;Lois Leong;Lois;Lois;Lois Leong@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;162;Partial High School;S;M;;3;true;1.0;1.0
212;Larasa Tate;Larasa;Larasa;Larasa Tate@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;163;Graduate Degree;M;M;;0;false;1.0;0.0
213;David Watson;David;David;David Watson@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;163;Bachelors Degree;S;F;;0;false;1.0;0.0
214;James Frank;James;James;James Frank@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;163;Bachelors Degree;S;M;;0;false;1.0;0.0
215;Alfredo Wood;Alfredo;Alfredo;Alfredo Wood@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;163;Partial College;M;M;;0;false;1.0;0.0
216;Dorothy Baird;Dorothy;Dorothy;Dorothy Baird@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;163;High School Degree;M;F;;0;false;1.0;0.0
217;George Jans;George;George;George Jans@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;High School Degree;S;M;;0;false;1.0;0.0
217;George Jans;George;George;George Jans@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;High School Degree;S;M;;8;true;1.0;1.0
218;Bernadine Garrison;Bernadine;Bernadine;Bernadine Garrison@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;Bachelors Degree;M;M;;0;false;1.0;0.0
219;Sam Zeller;Sam;Sam;Sam Zeller@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;Graduate Degree;M;M;;0;false;1.0;0.0
219;Sam Zeller;Sam;Sam;Sam Zeller@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;Graduate Degree;M;M;;9;true;1.0;1.0
220;Dorothy Ace;Dorothy;Dorothy;Dorothy Ace@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;Bachelors Degree;S;F;;0;false;1.0;0.0
220;Dorothy Ace;Dorothy;Dorothy;Dorothy Ace@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;Bachelors Degree;S;F;;8;true;1.0;1.0
221;Adria Trujillo;Adria;Adria;Adria Trujillo@organisation.fac;18;Store Temporary Stocker;24;18;1914-02-02;1996-01-01 12:00:00;;20.0;164;Partial High School;M;F;;0;false;1.0;0.0
222;Bunny McCown;Bunny;Bunny;;12;Store Assistant Manager;14;11;1972-05-12;1993-05-01 12:00:00;;8000.0;23;Bachelors Degree;M;F;Store Management;0;false;1.0;0.0
223;Nancy Miller;Nancy;Nancy;Nancy Miller@organisation.fac;15;Store Permanent Checker;14;15;1914-02-02;1996-01-01 12:00:00;;6500.0;222;Partial High School;3;F;Store Full Time Staf;0;false;1.0;0.0
223;Nancy Miller;Nancy;Nancy;Nancy Miller@organisation.fac;15;Store Permanent Checker;14;15;1914-02-02;1996-01-01 12:00:00;;6500.0;222;Partial High School;3;F;Store Full Time Staf;6;true;1.0;1.0
224;Wanda Hollar;Wanda;********;Wanda Hollar@organisation.fac;16;Store Temporary Checker;14;16;1914-02-02;1996-01-01 12:00:00;;20.0;222;Partial College;M;F;Store Full Time Staf;0;false;1.0;0.0
225;Barbara Wallin;Barbara;Barbara;;12;Store Assistant Manager;11;11;1932-12-24;1997-01-01 12:00:00;;13000.0;27;Bachelors Degree;M;M;Store Management;0;false;1.0;0.0
226;Michael Bruha;Michael;Michael;;13;Store Shift Supervisor;11;11;1961-09-24;1997-01-01 12:00:00;;8900.0;225;Bachelors Degree;S;F;Store Management;0;false;1.0;0.0
227;Michael Suggs;Michael;Michael;;13;Store Shift Supervisor;11;11;1961-09-24;1997-01-01 12:00:00;;8200.0;225;Partial College;S;F;Store Management;0;false;1.0;0.0
228;Kenneth Turner;Kenneth;Kenneth;;13;Store Shift Supervisor;11;11;1961-09-24;1997-01-01 12:00:00;;7000.0;225;Graduate Degree;S;F;Store Management;0;false;1.0;0.0
229;Lois Griffin;Lois;Lois;Lois Griffin@organisation.fac;19;;11;19;1960-12-10;1997-01-01 12:00:00;;8500.0;225;Bachelors Degree;S;F;Store Full Time Staf;0;false;1.0;0.0
230;Robert Guardamondo;Robert;Robert;Robert Guardamondo@organisation.fac;19;;11;19;1960-12-10;1997-01-01 12:00:00;;8500.0;225;Partial College;M;M;Store Full Time Staf;0;false;1.0;0.0
231;Bryan West;Bryan;Bryan;Bryan West@organisation.fac;14;Store Information Systems;11;14;1942-06-01;1997-01-01 12:00:00;;9000.0;225;Bachelors Degree;S;F;Store Full Time Staf;1;true;1.0;1.0
232;Vicki Welsh;Vicki;Vicki;Vicki Welsh@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;7000.0;226;Partial College;3;F;Store Full Time Staf;0;false;1.0;0.0
232;Vicki Welsh;Vicki;Vicki;Vicki Welsh@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;7000.0;226;Partial College;3;F;Store Full Time Staf;13;true;1.0;1.0
233;Harvey McCollum;Harvey;Harvey;Harvey McCollum@organisation.fac;15;Store Permanent Checker;11;15;1914-02-02;1996-01-01 12:00:00;;6800.0;226;High School Degree;3;M;Store Full Time Staf;0;false;1.0;0.0
