3225;Theodore;Kennedy;14-03-1935
3226;John;Taylor;08-08-1982
3227;Harry;Arthur;28-07-2003
3228;Bill;Quincy;10-08-1971
3229;Ulysses;Johnson;12-09-1966
3230;Rutherford;Kennedy;31-01-1988
3231;Warren;Polk;16-01-2002
3232;Chester;Kennedy;08-12-1974
3233;James;McKinley;09-08-1992
3234;George;Reagan;23-01-2012
3235;John;Jackson;24-08-1977
3236;Dwight;Polk;05-09-1968
3237;Benjamin;Roosevelt;01-04-1983
3238;Warren;Roosevelt;25-08-2006
3239;Richard;Buchanan;02-03-1966
3240;Rutherford;Arthur;10-10-1934
3241;George;Jackson;30-06-1928
3242;Zachary;Carter;20-06-1934
3243;Millard;Washington;02-01-1951
3244;Jimmy;Taylor;20-07-1960
3245;James;Taylor;29-10-1933
3246;Lyndon;Coolidge;17-07-1994
3247;William;Roosevelt;19-09-1933
3248;Ulysses;Ford;26-02-1935
3249;Lyndon;McKinley;07-09-1931
3250;Benjamin;Tyler;06-10-1949
3251;Franklin;Polk;27-01-1998
3252;Herbert;Reagan;23-01-1929
3253;Franklin;Taft;25-09-2007
3254;Rutherford;Adams;02-10-1992
3255;Herbert;Hoover;27-01-1951
3256;Zachary;Jackson;19-08-1934
3257;Herbert;Clinton;13-04-1988
3258;Dwight;Arthur;13-08-1925
3259;Ulysses;Kennedy;04-07-1995
3260;Theodore;Washington;05-10-1986
3261;Zachary;Harrison;28-08-1984
3262;Woodrow;Fillmore;29-10-1982
3263;Zachary;Harrison;01-10-1955
3264;Ronald;Quincy;12-04-2010
3265;James;Hayes;09-07-1952
3266;Ronald;Coolidge;07-02-2006
3267;Jimmy;Arthur;23-12-2000
3268;Theodore;Wilson;24-08-1936
3269;George;Madison;06-01-1949
3270;Herbert;Garfield;21-09-1925
3271;Calvin;Quincy;22-07-1941
3272;Lyndon;Wilson;31-01-1954
3273;Ronald;Clinton;30-03-1987
3274;Andrew;Johnson;26-05-1992
3275;Grover;Wilson;19-04-1986
3276;Martin;Hoover;01-03-1969
3277;George;Jackson;09-12-1983
3278;Millard;Roosevelt;29-04-1933
3279;Warren;Roosevelt;06-05-1997
3280;Martin;Washington;12-05-1998
3281;Richard;Harrison;17-04-1948
3282;Rutherford;Harding;22-07-1943
3283;Abraham;Monroe;07-09-1922
3284;John;Grant;05-11-1974
3285;William;Pierce;17-08-1941
3286;Chester;Washington;19-05-1963
3287;Woodrow;Harrison;26-11-1926
3288;Theodore;Hoover;27-04-1974
3289;Lyndon;Hayes;15-02-1937
3290;Millard;Fillmore;02-11-2004
3291;Harry;McKinley;18-06-1937
3292;Benjamin;Garfield;08-05-1996
3293;Theodore;Monroe;11-02-1945
3294;Theodore;Harrison;22-11-1939
3295;Richard;Johnson;15-10-1947
3296;Abraham;Lincoln;31-01-1997
3297;Ronald;Van Buren;31-03-1991
3298;Ronald;Harrison;06-04-2005
3299;Franklin;Madison;28-07-2005
3300;Ulysses;Madison;19-11-1995
3301;Richard;Nixon;19-08-1974
3302;Herbert;Monroe;31-03-1922
3303;Grover;Roosevelt;10-03-1991
3304;Theodore;Roosevelt;09-10-1934
3305;Calvin;Coolidge;25-05-1974
3306;Richard;Johnson;08-03-1947
3307;Franklin;Quincy;04-08-1964
3308;Woodrow;Kennedy;22-02-1927
3309;Andrew;Grant;12-02-1984
3310;Warren;Hoover;01-08-1969
3311;Benjamin;Coolidge;31-01-1984
3312;Ulysses;Nixon;21-06-1964
3313;Bill;Polk;24-07-2007
3314;Dwight;Buchanan;23-02-1930
3315;Warren;Adams;09-03-1921
3316;Herbert;Taylor;05-05-2008
3317;Franklin;Harrison;27-07-1970
3318;Jimmy;Wilson;22-03-1928
3319;Theodore;Johnson;18-04-1984
3320;George;Pierce;19-03-1984
3321;Andrew;Carter;13-03-1945
3322;Rutherford;Hoover;23-05-1934
3323;Calvin;Johnson;14-03-1931
3324;Thomas;Clinton;21-12-1999
3325;Franklin;Kennedy;21-04-2000
3326;Benjamin;Reagan;19-02-1951
3327;James;Buchanan;22-03-1992
3328;Chester;Harrison;06-04-1951
3329;Woodrow;Johnson;16-04-1958
3330;Harry;Pierce;13-08-2005
3331;Ronald;Harrison;19-10-1997
3332;Warren;Truman;05-04-1941
3333;Thomas;Polk;16-04-1940
3334;Gerald;Quincy;08-10-1977
3335;Abraham;Quincy;19-04-1937
3336;Grover;Truman;28-04-1985
3337;Zachary;McKinley;11-02-1938
3338;Gerald;Ford;26-12-2010
3339;Jimmy;Nixon;09-05-1967
3340;Calvin;Roosevelt;10-08-1986
3341;Millard;Roosevelt;11-02-1968
3342;Chester;Carter;25-09-1959
3343;Dwight;Fillmore;15-07-1988
3344;Richard;Roosevelt;10-07-1935
3345;Grover;Pierce;26-10-1921
3346;Gerald;Lincoln;13-06-1926
3347;John;Carter;30-12-1948
3348;Ronald;Quincy;09-05-1982
3349;Gerald;Jackson;10-04-1981
3350;Benjamin;Van Buren;14-02-1944
3351;Abraham;Nixon;03-09-1966
3352;Herbert;Arthur;14-03-1993
3353;George;Roosevelt;23-03-1951
3354;Abraham;Reagan;28-10-1964
3355;Chester;Jackson;18-01-1954
3356;Lyndon;Roosevelt;19-09-2005
3357;Grover;Coolidge;10-11-1955
3358;Richard;Grant;12-07-1986
3359;George;Hoover;14-09-2006
3360;Harry;Taft;10-12-1956
3361;William;Adams;25-05-1938
3362;Millard;Jackson;22-04-1970
3363;William;Hoover;23-09-1985
3364;Gerald;Adams;10-10-1948
3365;Warren;Quincy;19-10-1979
3366;Warren;Hayes;01-01-1982
3367;Thomas;Fillmore;07-12-1992
3368;James;Hoover;04-05-1987
3369;Dwight;Johnson;19-12-1948
3370;William;Arthur;30-03-1946
3371;Ronald;Adams;31-10-1972
3372;Benjamin;Madison;29-09-1973
3373;Franklin;Grant;19-03-2011
3374;Dwight;Quincy;16-06-1990
3375;Richard;Roosevelt;23-10-1961
3376;Warren;Hayes;19-05-1946
3377;Richard;Reagan;17-03-1942
3378;Franklin;Roosevelt;28-05-1979
3379;Martin;Fillmore;10-05-1987
3380;Ronald;Madison;03-01-1969
3381;Andrew;Coolidge;09-08-1993
3382;Jimmy;Madison;20-05-1982
3383;Richard;Garfield;28-01-1971
3384;Dwight;Johnson;27-07-1926
3385;Franklin;Carter;26-04-1983
3386;Thomas;Clinton;06-02-1986
3387;Jimmy;Nixon;24-02-2000
3388;Grover;Johnson;19-08-1971
3389;Herbert;Harrison;16-11-1959
3390;Warren;Nixon;15-10-1999
3391;William;McKinley;05-02-2003
3392;Thomas;Monroe;20-01-1948
3393;Warren;Eisenhower;02-07-1920
3394;Zachary;Madison;24-10-2007
3395;Thomas;Hayes;07-03-1940
3396;Woodrow;Reagan;16-04-2011
3397;Bill;McKinley;10-06-1966
3398;Martin;Jackson;27-09-1983
3399;Harry;Truman;29-05-1935
3400;Rutherford;Grant;06-06-1987
3401;Franklin;Truman;22-09-1960
3402;Bill;Johnson;29-03-1947
3403;Martin;Hayes;05-12-2008
3404;Zachary;Jackson;11-11-1992
3405;Lyndon;Polk;24-11-2000
3406;George;Grant;19-12-1937
3407;Gerald;Harding;03-10-2006
3408;William;Monroe;26-12-1943
3409;Andrew;Adams;06-04-1974
3410;John;Wilson;30-11-1983
3411;John;Hayes;24-12-1922
3412;Harry;Arthur;23-02-1979
3413;John;Cleveland;18-01-1937
3414;Theodore;McKinley;04-05-2005
3415;Ronald;Hoover;01-04-1998
3416;Abraham;Kennedy;13-07-2009
3417;James;Nixon;26-05-1938
3418;Ronald;Coolidge;19-10-1955
3419;Theodore;Eisenhower;03-12-1965
3420;Abraham;Lincoln;12-05-1956
3421;Ulysses;Arthur;17-03-2006
3422;Dwight;Carter;25-03-1964
3423;Franklin;Jefferson;17-05-1929
3424;Herbert;McKinley;20-02-1978
3425;Benjamin;Pierce;10-12-1954
3426;James;Clinton;29-06-1922
3427;George;McKinley;02-01-1965
3428;Theodore;Hoover;05-07-1955
3429;George;Garfield;04-02-1952
3430;Richard;Van Buren;19-01-2000
3431;Chester;Washington;23-12-1976
3432;Rutherford;Quincy;09-05-1961
3433;Gerald;Roosevelt;13-05-1973
3434;Theodore;Truman;19-12-1963
3435;Harry;Hayes;07-04-1957
3436;Woodrow;Grant;06-09-1937
3437;Rutherford;Pierce;13-10-1988
3438;Benjamin;Roosevelt;24-06-1980
3439;James;Reagan;27-06-1952
3440;William;Kennedy;07-10-1975
3441;John;Harding;27-09-1932
3442;Bill;Jackson;24-12-1988
3443;William;Harrison;27-12-2008
3444;Andrew;Kennedy;24-11-1990
3445;Benjamin;Jefferson;21-06-2008
3446;Rutherford;Coolidge;28-02-1973
3447;Zachary;Adams;15-12-1997
3448;George;Kennedy;30-12-1984
3449;Gerald;Roosevelt;30-10-1942
3450;Chester;Cleveland;02-08-1978
3451;Ronald;Madison;15-10-1930
3452;Martin;Lincoln;28-01-1921
3453;Ronald;Hayes;11-01-1926
3454;Dwight;Fillmore;03-12-1931
3455;Gerald;Harding;25-09-1999
3456;Harry;Monroe;14-06-1955
3457;Andrew;Fillmore;04-12-1961
3458;William;Washington;06-05-1997
3459;Gerald;Johnson;17-08-1932
3460;Woodrow;Madison;18-03-1947
3461;Ulysses;Monroe;09-08-1978
3462;Richard;Coolidge;22-09-1941
3463;William;Coolidge;21-10-1984
3464;Thomas;Taft;31-05-1973
3465;Richard;Clinton;08-05-1940
3466;Abraham;Tyler;15-03-1979
3467;Warren;Clinton;23-07-1938
3468;Chester;Tyler;13-11-1955
3469;Franklin;Truman;19-10-2007
3470;Millard;Hayes;26-12-1924
3471;Martin;McKinley;19-02-1975
3472;Bill;Garfield;14-05-1936
3473;Rutherford;Harrison;19-09-1933
3474;Martin;Taft;12-02-1969
3475;Ronald;Truman;21-01-1954
3476;James;Madison;25-07-2001
3477;Bill;Hayes;06-02-1937
3478;Ronald;Wilson;03-12-1966
3479;William;Johnson;21-07-1937
3480;John;Jackson;27-07-1935
3481;Rutherford;Reagan;22-04-1992
3482;Martin;Roosevelt;11-12-1943
3483;Herbert;Roosevelt;28-02-1996
3484;Andrew;Cleveland;26-08-1926
3485;Calvin;Carter;17-08-1960
3486;Ulysses;Pierce;09-01-1930
3487;Woodrow;Adams;28-12-1931
3488;Harry;Tyler;04-04-1959
3489;Chester;Ford;23-03-1935
3490;Lyndon;Kennedy;25-01-1940
3491;Theodore;Washington;28-10-1979
3492;Abraham;Tyler;28-09-1996
3493;Benjamin;Truman;24-05-2005
3494;George;Jackson;10-12-1933
3495;Calvin;Coolidge;20-02-1933
3496;Chester;McKinley;30-01-1987
3497;John;Jackson;27-02-1978
3498;Woodrow;Buchanan;10-11-1936
3499;Dwight;Hayes;19-03-1977
3500;Andrew;Madison;06-11-2006
3501;Calvin;Reagan;11-08-2005
3502;William;Cleveland;30-03-1952
3503;Martin;Wilson;09-11-1939
3504;Gerald;Truman;01-08-1988
3505;Richard;Johnson;30-11-1951
3506;Chester;McKinley;04-01-1991
3507;William;Taylor;30-10-1987
3508;Grover;Nixon;18-09-2009
3509;Herbert;Harrison;07-10-1946
3510;George;Reagan;23-11-1962
3511;Benjamin;Buchanan;18-10-1986
3512;Herbert;Lincoln;24-10-2012
3513;Woodrow;Johnson;09-01-1987
3514;Grover;Coolidge;13-02-1931
3515;Dwight;McKinley;25-08-1961
3516;Chester;Quincy;27-01-1982
3517;Lyndon;Monroe;22-06-1962
3518;Warren;Kennedy;12-06-1973
3519;John;Hoover;13-03-1975
3520;Harry;Johnson;07-06-1928
3521;Ronald;Carter;23-02-1983
3522;Millard;Kennedy;19-04-1991
3523;William;Roosevelt;09-10-2003
3524;James;Johnson;28-09-1952
3525;George;Nixon;29-04-1953
3526;Herbert;Madison;21-03-2009
3527;William;Eisenhower;08-10-2006
3528;Abraham;Madison;27-11-1977
3529;Woodrow;Clinton;16-01-1948
3530;Gerald;Hayes;03-08-1972
3531;Martin;Reagan;05-03-1968
3532;Benjamin;Taft;05-11-2000
3533;Martin;Jackson;22-04-1987
3534;Dwight;Arthur;07-01-1990
3535;Andrew;Coolidge;30-01-1975
3536;Abraham;Jackson;31-07-1984
3537;Martin;Quincy;11-04-1966
3538;Dwight;Roosevelt;28-05-1938
3539;Ronald;Quincy;30-07-1996
3540;Zachary;Polk;23-07-1927
3541;Warren;Fillmore;25-05-1974
3542;Martin;Madison;19-02-2002
3543;Bill;Quincy;04-12-1981
3544;Dwight;Monroe;16-10-2003
3545;Lyndon;Tyler;20-01-1976
3546;Dwight;Pierce;11-05-1986
3547;Martin;Fillmore;20-07-1954
3548;Thomas;Pierce;15-02-2009
3549;Grover;Coolidge;01-07-1921
3550;Lyndon;Washington;11-09-2007
3551;Ulysses;Jefferson;18-07-2007
3552;Thomas;Johnson;17-04-1931
3553;Warren;Buchanan;02-10-1927
3554;Harry;Harrison;09-03-2010
3555;Richard;Jefferson;30-04-1925
3556;Lyndon;Harding;18-02-1984
3557;Rutherford;Madison;30-10-1957
3558;Gerald;Truman;06-08-2009
3559;Benjamin;Hoover;17-09-1983
3560;Franklin;Carter;22-08-1976
3561;William;Adams;22-01-1991
3562;Rutherford;Harrison;08-08-1923
3563;Martin;Carter;10-01-1946
3564;Gerald;Van Buren;07-03-1961
3565;Martin;Eisenhower;27-04-1995
3566;Woodrow;Eisenhower;06-08-1946
3567;Thomas;Truman;11-01-1954
3568;Dwight;Hayes;30-04-1933
3569;James;Roosevelt;30-10-1942
3570;James;Hayes;12-04-2004
3571;George;Tyler;21-02-1984
3572;Andrew;Madison;12-07-1981
3573;Chester;Eisenhower;03-10-1934
3574;Rutherford;Washington;13-04-2011
3575;Abraham;Tyler;22-12-1935
3576;Grover;Harrison;19-10-1943
3577;Warren;Arthur;03-01-1960
3578;Franklin;Monroe;15-05-1923
3579;Harry;Adams;29-07-1966
3580;Gerald;Taylor;20-04-1923
3581;John;Johnson;06-09-1956
3582;Richard;Adams;07-01-1968
3583;Lyndon;Garfield;22-06-1959
3584;Herbert;Truman;24-08-1993
3585;Dwight;Truman;16-04-1950
3586;Jimmy;Buchanan;22-02-1978
3587;Rutherford;McKinley;01-08-1975
3588;Franklin;Grant;02-05-1969
3589;John;Taft;03-04-1994
3590;Dwight;Buchanan;27-01-1977
3591;Gerald;Buchanan;26-02-1943
3592;Franklin;McKinley;20-08-1949
3593;Woodrow;Madison;07-05-1970
3594;Thomas;Cleveland;08-10-1977
3595;Franklin;Harding;03-05-2005
3596;Ulysses;McKinley;24-10-1930
3597;William;Hayes;10-08-1926
3598;Andrew;Garfield;09-07-1967
3599;Bill;Polk;20-06-1929
3600;William;Garfield;26-04-1933
3601;George;Eisenhower;27-09-1933
3602;Herbert;Coolidge;31-03-1997
3603;Herbert;Coolidge;17-01-1998
3604;Theodore;Arthur;02-03-1927
3605;Rutherford;Pierce;09-06-2008
3606;George;Tyler;11-08-1925
3607;Jimmy;Hoover;03-05-1921
3608;Lyndon;Harrison;25-05-2008
3609;Martin;McKinley;04-12-1995
3610;James;Arthur;13-01-1984
3611;Franklin;Johnson;23-10-1971
3612;Franklin;Van Buren;20-12-1923
3613;Dwight;Monroe;29-10-1958
3614;Richard;Quincy;04-10-1954
3615;John;Roosevelt;26-01-1981
3616;Calvin;Roosevelt;23-02-1950
3617;Chester;Harrison;07-12-1957
3618;Franklin;Quincy;23-11-1967
3619;Chester;Van Buren;16-08-1982
3620;Herbert;Roosevelt;10-10-1931
3621;Martin;Lincoln;30-06-1991
3622;Benjamin;Clinton;17-04-2009
3623;Andrew;Johnson;29-08-1973
3624;Thomas;Monroe;24-06-1981
3625;Ulysses;Roosevelt;21-08-1959
3626;William;Monroe;24-12-1950
3627;Ronald;Hoover;09-04-1965
3628;Richard;Johnson;17-02-1995
3629;Harry;Monroe;01-02-1931
3630;Warren;Jackson;07-08-1971
3631;Jimmy;Monroe;15-09-1940
3632;Theodore;Wilson;03-07-1942
3633;Benjamin;Cleveland;01-09-1920
3634;Benjamin;Adams;15-03-1973
3635;Franklin;Coolidge;16-12-1985
3636;Harry;Garfield;19-03-1961
3637;Franklin;Taft;09-02-1930
3638;Grover;Truman;13-05-1928
3639;Ronald;Taft;08-08-1975
3640;William;Harrison;04-09-1963
3641;James;Fillmore;03-06-1953
3642;Franklin;Quincy;19-05-1941
3643;James;Harrison;14-12-1974
3644;George;Truman;22-10-1970
3645;Martin;Tyler;15-08-2000
3646;Dwight;Clinton;31-12-1966
3647;Millard;Fillmore;11-09-1981
3648;John;Quincy;08-11-1969
3649;Dwight;Kennedy;20-09-1996
3650;Martin;Monroe;25-09-1949
3651;George;Cleveland;06-08-1983
3652;Jimmy;Roosevelt;09-08-1940
3653;Harry;Eisenhower;09-11-1968
3654;Millard;Harrison;23-06-1952
3655;Warren;Roosevelt;09-08-1997
3656;Lyndon;Johnson;19-11-1922
3657;Harry;Harrison;12-01-2011
3658;Richard;Johnson;17-09-1982
3659;Grover;Hoover;08-06-1987
3660;Rutherford;Monroe;06-01-1956
3661;Harry;Tyler;21-04-1996
3662;Dwight;Lincoln;25-02-1954
3663;Bill;Adams;14-11-1936
3664;Ulysses;Garfield;05-07-1943
3665;Richard;Arthur;05-05-1960
3666;Jimmy;Polk;27-03-1960
3667;Warren;Fillmore;28-04-1954
3668;Richard;Jefferson;23-12-1982
3669;Woodrow;Nixon;28-12-1973
3670;Lyndon;Grant;19-04-1969
3671;Calvin;Arthur;08-08-1937
3672;Calvin;Kennedy;03-10-1941
3673;James;Kennedy;05-02-1945
3674;Millard;McKinley;21-10-1992
3675;Theodore;Clinton;15-10-1989
3676;James;Buchanan;21-06-1934
3677;Warren;Van Buren;16-12-1932
3678;Rutherford;Buchanan;03-06-1938
3679;Theodore;Cleveland;08-11-1936
3680;Ulysses;Coolidge;25-01-1989
3681;Theodore;Harding;13-10-1943
3682;Woodrow;Monroe;29-01-1993
3683;James;Johnson;25-12-1929
3684;Benjamin;Polk;09-09-1941
3685;Gerald;Jefferson;04-03-2010
3686;Millard;Nixon;15-08-1954
3687;Abraham;Roosevelt;13-11-1990
3688;Grover;Buchanan;30-10-1991
3689;Theodore;Cleveland;11-01-1946
3690;Herbert;Roosevelt;21-11-1952
3691;James;McKinley;21-12-2007
3692;Gerald;Buchanan;13-02-1959
3693;Lyndon;Roosevelt;17-05-1927
3694;Ulysses;Buchanan;05-07-1941
3695;Ronald;Quincy;25-05-2002
3696;Theodore;Carter;31-01-1946
3697;Franklin;Van Buren;25-05-1981
3698;George;Hoover;14-10-1985
3699;Woodrow;Washington;15-04-1964
3700;Warren;Buchanan;08-12-1994
3701;Theodore;Clinton;12-08-2009
3702;Millard;Johnson;02-07-1957
3703;William;McKinley;03-10-1957
3704;Jimmy;Garfield;30-07-1937
3705;Chester;Washington;04-03-1943
3706;Abraham;Tyler;14-07-2002
3707;Thomas;Truman;02-12-1947
3708;Richard;Carter;01-07-1956
3709;Woodrow;Nixon;19-06-1934
3710;Millard;Harding;09-06-1982
3711;Chester;Kennedy;10-05-1939
3712;James;Pierce;30-05-2004
3713;Rutherford;Johnson;13-10-1966
3714;Martin;Reagan;29-03-1933
3715;Millard;Truman;18-02-1974
3716;Benjamin;Quincy;02-11-1983
3717;Warren;Harding;28-02-1982
3718;Herbert;Jefferson;01-12-1925
3719;George;Monroe;14-10-1946
3720;Franklin;Tyler;15-12-2002
3721;Calvin;Arthur;17-10-2006
3722;Calvin;Eisenhower;21-12-1944
3723;William;Hayes;02-12-1936
3724;James;Cleveland;03-06-1935
3725;Thomas;McKinley;21-02-2001
3726;Ronald;Truman;03-10-1968
3727;Abraham;Johnson;15-10-1954
3728;Abraham;Harrison;18-10-2012
3729;Jimmy;Coolidge;19-06-1976
3730;Ronald;Wilson;14-01-1941
3731;Lyndon;Grant;12-11-1964
3732;Ulysses;Jackson;08-08-1968
3733;Andrew;Coolidge;17-10-1975
3734;Abraham;Clinton;12-06-1977
3735;Benjamin;Johnson;12-08-2008
3736;Jimmy;Pierce;19-11-1979
3737;George;Hayes;17-05-1977
3738;Bill;Polk;04-05-1976
3739;Franklin;Coolidge;19-09-2002
3740;Dwight;Johnson;04-07-1995
3741;Jimmy;Johnson;27-04-1968
3742;Gerald;Harding;23-07-2009
3743;Ronald;Carter;27-08-1994
3744;Woodrow;Jackson;22-02-1924
3745;Zachary;Fillmore;24-08-1983
3746;Andrew;Quincy;15-06-1991
3747;Rutherford;Garfield;26-01-1942
3748;Warren;Arthur;15-04-2003
3749;Richard;Tyler;19-01-1927
3750;Martin;Hayes;15-06-1952
3751;William;Monroe;03-05-1956
3752;Harry;Coolidge;12-03-1922
3753;William;Harrison;04-09-1949
3754;Harry;Harding;16-04-1988
3755;Lyndon;Harrison;25-10-1973
3756;Zachary;Taft;08-01-1996
3757;John;Harding;19-08-1969
3758;George;McKinley;27-09-1987
3759;Harry;Truman;17-08-1988
3760;Martin;Adams;30-12-1935
3761;Rutherford;Hoover;01-07-1938
3762;Herbert;Madison;04-08-1933
3763;Grover;Clinton;03-05-1928
3764;James;Fillmore;15-08-2012
3765;William;Tyler;20-11-2005
3766;Lyndon;Adams;26-04-1970
3767;Grover;Clinton;10-09-1976
3768;George;Roosevelt;08-07-1953
3769;Harry;Harrison;14-02-1984
3770;Calvin;Buchanan;08-07-2001
3771;Ulysses;Arthur;01-08-1926
3772;Thomas;Polk;02-08-1954
3773;Jimmy;Fillmore;22-04-2006
3774;Richard;Taylor;10-01-1926
3775;William;Johnson;10-07-1932
3776;Chester;Lincoln;28-09-2000
3777;Herbert;Madison;03-07-1982
3778;Richard;Coolidge;25-02-1930
3779;John;Johnson;05-07-1945
3780;Andrew;Reagan;08-06-2003
3781;Ulysses;Harrison;12-06-1920
3782;Dwight;Nixon;23-02-1989
3783;Franklin;Truman;05-08-1939
3784;Gerald;Roosevelt;29-08-1979
3785;Chester;Eisenhower;26-12-1928
3786;Millard;Adams;27-08-2009
3787;George;Washington;14-07-1923
3788;James;Clinton;06-03-1920
3789;Bill;Hayes;18-09-1946
3790;Benjamin;Taft;22-04-1984
3791;Ronald;Truman;03-11-1947
3792;Woodrow;Tyler;01-01-1961
3793;Theodore;Coolidge;11-05-2006
3794;Gerald;Washington;10-05-2012
3795;Dwight;McKinley;05-12-2008
3796;Chester;Van Buren;21-02-2006
3797;Benjamin;Washington;11-04-1925
3798;William;Van Buren;23-07-1996
3799;Dwight;Roosevelt;18-07-1963
3800;Theodore;Jackson;27-11-2002
3801;Chester;McKinley;18-11-1957
3802;George;Fillmore;04-02-1931
3803;Franklin;Johnson;24-05-1926
3804;William;Cleveland;28-12-1924
3805;Millard;Cleveland;09-02-1997
3806;Ulysses;Kennedy;05-09-1948
3807;Theodore;McKinley;28-11-1992
3808;Calvin;Garfield;28-09-1984
3809;Andrew;Cleveland;29-11-1992
3810;Calvin;Carter;06-07-1998
3811;Lyndon;McKinley;28-02-1994
3812;Richard;Taft;30-10-1978
3813;William;Hoover;11-06-1952
3814;Warren;Harding;06-12-1947
3815;Rutherford;Roosevelt;30-05-1958
3816;Richard;Wilson;18-10-1968
3817;Martin;Taft;09-01-2009
3818;Ulysses;Hayes;06-03-1994
3819;Theodore;Garfield;22-05-1930
3820;Jimmy;Roosevelt;14-08-1968
3821;Martin;Cleveland;13-01-1923
3822;Millard;Harding;26-10-1932
3823;James;Adams;08-03-1923
3824;Warren;Eisenhower;30-07-1951
3825;Calvin;Wilson;01-09-1982
3826;Lyndon;Buchanan;18-09-2008
3827;James;Taylor;19-09-1980
3828;Abraham;Wilson;01-06-1999
3829;Franklin;Johnson;08-02-1981
3830;William;Garfield;11-09-1963
3831;Thomas;Monroe;24-01-1959
3832;Martin;Quincy;08-11-1935
3833;Rutherford;Adams;03-11-1939
3834;George;Hayes;19-04-1928
3835;George;Ford;01-04-1994
3836;Andrew;Clinton;23-01-1988
3837;James;Lincoln;19-11-1950
3838;Dwight;Washington;31-01-1920
3839;Calvin;Jefferson;29-01-1947
3840;Bill;Tyler;19-10-1975
3841;Gerald;Kennedy;27-04-1987
3842;Calvin;Harding;20-03-1948
3843;Jimmy;Jefferson;06-04-2003
3844;William;Harrison;24-05-1955
3845;John;Harrison;27-12-1924
3846;James;Truman;04-03-1995
3847;James;McKinley;17-05-1994
3848;Rutherford;Coolidge;07-10-1963
3849;Woodrow;Fillmore;04-05-1978
3850;Grover;Reagan;20-05-1983
3851;Franklin;Pierce;30-06-1933
3852;Grover;Reagan;29-01-1953
3853;Ulysses;Jackson;11-03-1955
3854;James;Truman;22-11-1959
3855;Bill;Truman;05-01-1943
3856;Calvin;Monroe;07-08-1973
3857;Millard;Johnson;12-11-1990
3858;Calvin;Johnson;02-12-1958
3859;Dwight;Taft;18-10-2000
3860;Lyndon;Eisenhower;28-08-1986
3861;John;Eisenhower;14-04-1921
3862;Bill;Nixon;20-05-1935
3863;Richard;Reagan;28-01-2003
3864;Warren;Nixon;13-07-1952
3865;Benjamin;Kennedy;18-10-1936
3866;Harry;Jefferson;13-04-2011
3867;Gerald;Eisenhower;05-06-1932
3868;Herbert;McKinley;17-05-1947
3869;Bill;Taft;14-01-1954
3870;John;Coolidge;23-11-1948
3871;Andrew;Buchanan;24-12-2008
3872;Gerald;Monroe;05-01-1995
3873;Ulysses;Monroe;01-10-1991
3874;Franklin;Coolidge;04-07-1932
3875;Millard;Wilson;12-05-2010
3876;Theodore;Truman;28-11-1960
3877;Richard;Adams;03-07-1951
3878;Millard;Harrison;25-05-1942
3879;Jimmy;Lincoln;29-12-1935
3880;Rutherford;Roosevelt;27-01-1944
3881;Zachary;Monroe;04-04-1931
3882;Ronald;Madison;17-07-2003
3883;Thomas;Hoover;14-05-1982
3884;Thomas;Polk;03-02-2003
3885;Martin;Harrison;05-03-2006
3886;Herbert;Van Buren;21-05-1973
3887;Rutherford;Madison;18-04-1966
3888;Rutherford;Wilson;17-01-1972
3889;Chester;Ford;24-07-1946
3890;Grover;Truman;03-10-1991
3891;Chester;Roosevelt;08-09-2000
3892;Lyndon;Buchanan;25-02-1981
3893;Jimmy;Grant;19-09-1956
3894;Richard;Buchanan;22-09-1998
3895;Franklin;Adams;19-02-1998
3896;Harry;Washington;06-10-2002
3897;Woodrow;Hoover;21-04-1956
3898;Ronald;Buchanan;30-01-1993
3899;Bill;Arthur;18-08-1959
3900;Bill;Van Buren;07-03-1921
3901;Zachary;Quincy;20-04-1928
3902;James;Roosevelt;02-07-1957
3903;Millard;Coolidge;26-11-2002
3904;James;Harding;11-07-1952
3905;Gerald;Tyler;16-10-1940
3906;Jimmy;Buchanan;09-06-1940
3907;Theodore;Ford;14-05-1950
3908;Abraham;Kennedy;06-10-1925
3909;Calvin;Adams;02-10-1935
3910;Dwight;Pierce;11-03-1962
3911;Warren;Monroe;22-02-1961
3912;William;Johnson;22-06-2000
3913;Bill;Hoover;30-08-1942
3914;Franklin;Johnson;07-04-1924
3915;Gerald;Polk;01-10-1924
3916;Dwight;Washington;16-01-1961
3917;Benjamin;McKinley;12-01-1995
3918;Grover;Adams;04-09-1965
3919;Benjamin;Garfield;09-11-1991
3920;Bill;Madison;03-03-1936
3921;Richard;McKinley;14-02-1982
3922;Rutherford;Taylor;07-06-1960
3923;Herbert;Coolidge;30-12-1937
3924;Grover;Adams;19-08-1927
3925;Thomas;Quincy;20-10-1979
3926;Richard;Harding;06-11-1968
3927;Thomas;Quincy;12-08-2010
3928;Andrew;Harrison;10-07-2003
3929;Bill;Van Buren;28-01-1972
3930;Harry;Garfield;06-11-2002
3931;Ronald;Washington;10-06-1945
3932;Abraham;Johnson;27-01-1935
3933;George;Johnson;11-01-1971
3934;Chester;Harrison;18-11-1996
3935;Benjamin;Adams;05-05-1949
3936;Ulysses;Garfield;01-05-2010
3937;Lyndon;Hoover;18-10-1927
3938;Harry;Pierce;04-06-1998
3939;Bill;Roosevelt;27-10-2011
3940;John;McKinley;29-11-1978
