7498;Grover;Cleveland;25-04-1971
7499;Abraham;Van Buren;27-04-1983
7500;Franklin;Harrison;10-12-1982
7501;Bill;Tyler;03-11-1978
7502;Ronald;Quincy;31-07-1963
7503;Grover;Johnson;20-05-1964
7504;Woodrow;Roosevelt;20-11-1979
7505;Dwight;Garfield;20-08-1955
7506;Gerald;Johnson;19-12-1979
7507;Zachary;Taylor;24-01-1956
7508;Chester;Ford;02-02-1931
7509;Chester;Reagan;01-09-1944
7510;Ronald;Eisenhower;06-01-1960
7511;Herbert;Quincy;06-07-1944
7512;Martin;Truman;29-04-1985
7513;Jimmy;Carter;23-04-1946
7514;Rutherford;Clinton;04-08-1956
7515;Harry;Eisenhower;10-11-1979
7516;Martin;Taylor;23-11-2007
7517;Calvin;Roosevelt;07-07-1958
7518;Thomas;Madison;28-11-1993
7519;Thomas;Ford;26-07-1997
7520;George;Lincoln;25-05-1958
7521;Franklin;Taylor;15-07-1941
7522;Lyndon;Madison;13-09-1941
7523;Warren;Wilson;11-03-1997
7524;George;Arthur;26-12-1961
7525;Benjamin;Polk;11-05-1954
7526;Franklin;Eisenhower;20-05-2007
7527;Warren;Ford;01-08-1986
7528;Calvin;Jackson;09-05-1980
7529;Lyndon;Harding;28-05-1997
7530;William;Garfield;12-03-1937
7531;Richard;Roosevelt;10-12-1935
7532;Lyndon;Jefferson;06-02-1923
7533;Dwight;Ford;28-11-1994
7534;Woodrow;Adams;27-04-1978
7535;Martin;Kennedy;06-10-1947
7536;Andrew;Van Buren;15-02-2007
7537;Herbert;Buchanan;21-11-1955
7538;James;Reagan;23-01-1929
7539;Harry;Fillmore;01-07-1935
7540;Lyndon;Monroe;08-01-1938
7541;William;Polk;21-12-1966
7542;Woodrow;Van Buren;11-02-1954
7543;Gerald;McKinley;16-09-1942
7544;Millard;Johnson;25-04-2005
7545;Thomas;Harrison;09-04-1944
7546;Calvin;Fillmore;09-12-1994
7547;James;Eisenhower;11-11-1943
7548;Theodore;Cleveland;30-09-1968
7549;Woodrow;Monroe;02-05-2005
7550;Lyndon;McKinley;18-03-1973
7551;James;Reagan;25-03-2010
7552;Jimmy;Van Buren;15-07-2007
7553;Bill;Reagan;07-07-2009
7554;James;Hoover;10-03-1922
7555;Benjamin;Lincoln;25-02-2009
7556;Ronald;Adams;14-11-1923
7557;Martin;Reagan;11-05-1998
7558;Thomas;Clinton;19-09-1962
7559;Richard;Grant;30-09-1971
7560;Franklin;Reagan;11-08-1948
7561;Abraham;Taylor;14-06-1949
7562;Gerald;Roosevelt;09-06-1924
7563;Ulysses;Taft;30-03-2008
7564;Andrew;Nixon;03-05-1968
7565;Ronald;Fillmore;10-10-1992
7566;Jimmy;Hoover;15-08-2002
7567;Bill;Van Buren;08-08-1983
7568;Benjamin;Buchanan;25-07-2004
7569;Millard;Pierce;25-11-1960
7570;Chester;Tyler;05-09-1975
7571;Warren;Hayes;19-05-1996
7572;George;Reagan;22-02-1985
7573;Gerald;Coolidge;22-06-1990
7574;Martin;Madison;24-05-1975
7575;Harry;Grant;04-11-1962
7576;Richard;Van Buren;23-05-1947
7577;Richard;Monroe;01-02-1958
7578;Woodrow;Taylor;08-05-1954
7579;Benjamin;Ford;31-01-1967
7580;Martin;Hayes;29-07-1968
7581;Rutherford;Wilson;22-03-1978
7582;George;Nixon;25-12-1967
7583;Grover;Jefferson;18-04-1942
7584;Gerald;Washington;13-01-1958
7585;Rutherford;Arthur;03-01-1995
7586;Calvin;Truman;01-02-1930
7587;John;Tyler;25-08-1973
7588;Calvin;Polk;12-01-1990
7589;Franklin;Clinton;12-08-1938
7590;Grover;Kennedy;02-07-1933
7591;George;Fillmore;11-12-1992
7592;Rutherford;Coolidge;13-02-1969
7593;John;McKinley;25-07-1970
7594;Dwight;Tyler;26-12-1948
7595;Jimmy;Ford;07-01-2006
7596;Grover;Washington;16-08-1981
7597;Richard;Fillmore;15-09-1985
7598;Benjamin;Truman;20-02-1933
7599;Theodore;Arthur;05-01-1956
7600;Dwight;Jefferson;10-04-1933
7601;Andrew;Cleveland;21-08-1980
7602;Ronald;Roosevelt;26-07-1998
7603;Grover;Quincy;25-11-1969
7604;Richard;Van Buren;02-01-1978
7605;James;Hayes;08-02-1955
7606;Warren;Adams;10-01-1977
7607;George;Nixon;06-03-1994
7608;Thomas;Johnson;20-02-1995
7609;Woodrow;Taylor;18-06-2007
7610;James;Madison;05-11-1926
7611;Gerald;Van Buren;08-05-1952
7612;Franklin;Kennedy;28-02-1992
7613;Dwight;Fillmore;01-07-1940
7614;George;Adams;27-02-1994
7615;Jimmy;Harrison;13-11-1925
7616;Gerald;Pierce;07-06-1940
7617;Lyndon;Eisenhower;09-11-1984
7618;Thomas;Garfield;21-02-1950
7619;Grover;Coolidge;29-03-1958
7620;Theodore;Grant;12-02-1933
7621;Martin;Kennedy;21-11-1943
7622;Herbert;Nixon;28-07-1926
7623;Ronald;Pierce;01-08-1979
7624;John;Taylor;15-08-1922
7625;Gerald;Madison;26-04-1999
7626;Calvin;Pierce;16-07-1989
7627;Rutherford;Wilson;19-04-1999
7628;Harry;Reagan;13-10-1996
7629;Dwight;Eisenhower;26-12-1991
7630;Benjamin;Washington;17-05-1966
7631;Rutherford;Clinton;16-08-1955
7632;Lyndon;Garfield;11-01-1934
7633;Herbert;Truman;09-12-1944
7634;Abraham;Quincy;24-02-2005
7635;Ulysses;Garfield;20-08-1952
7636;Lyndon;Quincy;24-05-1938
7637;Ronald;Nixon;22-07-1955
7638;Rutherford;Jefferson;12-05-1954
7639;Martin;Hoover;26-09-1943
7640;Warren;Kennedy;17-07-1975
7641;Franklin;Adams;02-09-1926
7642;Chester;Buchanan;05-08-1986
7643;Woodrow;Jackson;29-12-1930
7644;Millard;Buchanan;03-04-1936
7645;Millard;Washington;13-09-2005
7646;Harry;Quincy;28-03-1958
7647;Millard;Arthur;15-07-2002
7648;Herbert;Monroe;02-03-1926
7649;Rutherford;Reagan;29-05-1939
7650;Martin;Harrison;25-04-1955
7651;Bill;Johnson;27-01-1977
7652;Woodrow;McKinley;15-10-1920
7653;Andrew;Harrison;17-04-1967
7654;Ulysses;Hoover;14-10-1979
7655;Dwight;Reagan;16-09-1949
7656;Abraham;Washington;28-01-1997
7657;Millard;Hayes;30-11-1977
7658;Grover;Van Buren;02-09-1985
7659;Dwight;Harrison;16-09-1963
7660;Rutherford;Johnson;19-01-1939
7661;Herbert;Arthur;31-01-1945
7662;Theodore;Clinton;30-05-1925
7663;Lyndon;Harrison;02-05-1970
7664;Jimmy;Buchanan;31-12-1980
7665;Jimmy;Washington;31-07-1988
7666;Theodore;Adams;11-12-1995
7667;Gerald;Harrison;27-09-1953
7668;Bill;Hoover;22-03-1963
7669;Rutherford;Cleveland;05-04-1971
7670;George;Buchanan;11-12-1974
7671;Martin;Carter;25-11-1983
7672;Lyndon;Grant;21-12-1994
7673;Millard;Pierce;19-06-1934
7674;George;Buchanan;26-08-1920
7675;Benjamin;Monroe;31-10-1994
7676;Benjamin;Monroe;06-10-1992
7677;Thomas;McKinley;10-05-1980
7678;Bill;Washington;23-08-1925
7679;Ulysses;Taylor;09-10-2011
7680;Grover;Washington;18-11-1950
7681;Rutherford;Harrison;17-03-1989
7682;Abraham;Cleveland;27-10-1968
7683;Gerald;Grant;27-08-1928
7684;Harry;Jefferson;20-03-1928
7685;Thomas;Buchanan;22-11-1952
7686;James;Hayes;21-09-1924
7687;Thomas;Roosevelt;24-03-1997
7688;Benjamin;Fillmore;04-05-1940
7689;Jimmy;Cleveland;12-09-1968
7690;Theodore;Arthur;26-02-1952
7691;Lyndon;Washington;28-01-2003
7692;Richard;Buchanan;05-11-1926
7693;Ronald;Washington;09-02-1999
7694;Lyndon;Cleveland;01-12-2004
7695;Andrew;Adams;02-05-1971
7696;Franklin;Jackson;19-09-1930
7697;Richard;Monroe;16-08-1922
7698;George;Hoover;10-03-1945
7699;Woodrow;Harrison;03-05-1937
7700;Herbert;Monroe;10-08-1927
7701;Theodore;Taft;21-08-1991
7702;Zachary;Ford;13-11-1952
7703;Richard;Harrison;16-03-1993
7704;Harry;Johnson;19-06-1982
7705;Grover;Nixon;23-03-1925
7706;James;Jackson;29-11-2005
7707;Millard;Harrison;29-05-1972
7708;Chester;Truman;24-02-1939
7709;Lyndon;Eisenhower;21-01-1960
7710;Benjamin;Adams;10-05-1947
7711;Gerald;Carter;15-07-1967
7712;Harry;Eisenhower;13-01-1989
7713;Franklin;Taylor;21-12-2010
7714;Ronald;Quincy;01-06-1963
7715;Herbert;Adams;25-11-1928
7716;Ronald;Roosevelt;24-10-2010
7717;Martin;Pierce;03-08-1972
7718;Andrew;Coolidge;15-08-2009
7719;Franklin;Buchanan;05-05-1930
7720;Jimmy;Roosevelt;05-01-2010
7721;Ronald;Carter;05-12-1921
7722;Martin;Cleveland;25-07-1930
7723;Harry;Wilson;07-04-1944
7724;Abraham;Quincy;02-11-1945
7725;Dwight;Hoover;17-06-1927
7726;Lyndon;Wilson;26-05-1958
7727;Ulysses;Kennedy;04-05-1929
7728;Thomas;Polk;07-04-1966
7729;Franklin;Washington;26-12-1937
7730;Bill;Jackson;10-10-1990
7731;Gerald;Arthur;15-03-1981
7732;Chester;Coolidge;30-03-1955
7733;Gerald;Hoover;04-08-1978
7734;Lyndon;Monroe;25-04-2004
7735;Gerald;Adams;08-06-1950
7736;Dwight;Harrison;27-03-2000
7737;Woodrow;Reagan;04-05-1992
7738;John;Nixon;02-05-1949
7739;Martin;Polk;14-06-1965
7740;Calvin;Buchanan;09-02-1940
7741;Gerald;Ford;27-09-1925
7742;Ulysses;Cleveland;10-10-2002
7743;Bill;Truman;07-03-1993
7744;Gerald;Adams;15-09-1944
7745;Gerald;Hoover;17-10-1970
7746;Lyndon;Buchanan;27-11-1969
7747;Millard;Eisenhower;03-06-1923
7748;Gerald;Van Buren;19-03-1949
7749;Andrew;Garfield;22-03-1921
7750;Martin;McKinley;23-07-1964
7751;William;Buchanan;24-03-1956
7752;Grover;Coolidge;10-08-1993
7753;William;Harrison;16-10-1931
7754;Herbert;Eisenhower;11-02-1964
7755;George;Hoover;21-04-1978
7756;Lyndon;Madison;30-03-2011
7757;Lyndon;Quincy;06-10-1939
7758;Jimmy;Madison;12-09-1982
7759;William;Garfield;12-02-1947
7760;Bill;Cleveland;25-09-1948
7761;Herbert;Polk;18-04-1937
7762;Harry;Coolidge;19-05-1996
7763;James;Nixon;29-08-1993
7764;Grover;Grant;06-01-1982
7765;Richard;Lincoln;28-03-1945
7766;John;Van Buren;15-05-1989
7767;Herbert;Harrison;01-12-1979
7768;Ulysses;Ford;10-06-1926
7769;Ronald;Johnson;15-11-1951
7770;Benjamin;Lincoln;31-05-1990
7771;Bill;Ford;08-08-1978
7772;Andrew;Hoover;02-07-1977
7773;Ulysses;Tyler;10-04-1921
7774;Ulysses;Arthur;12-11-1965
7775;Rutherford;Tyler;29-07-2000
7776;Richard;Arthur;04-09-1944
7777;Thomas;Harrison;06-08-2011
7778;Thomas;Hoover;13-12-1929
7779;Harry;Quincy;16-01-1974
7780;Calvin;Garfield;05-07-1940
7781;Theodore;Tyler;08-12-1978
7782;Calvin;Harrison;21-11-1949
7783;Gerald;Jackson;04-01-1994
7784;Abraham;Taylor;06-12-1925
7785;George;Pierce;09-09-1957
7786;Herbert;Adams;01-10-2002
7787;Franklin;Wilson;13-09-1929
7788;Richard;Adams;07-05-1981
7789;Ulysses;Cleveland;22-01-1941
7790;Ronald;Washington;25-09-1951
7791;Richard;Pierce;27-03-1950
7792;Dwight;Adams;05-12-2000
7793;Andrew;Hoover;17-12-2005
7794;Bill;Van Buren;24-11-1973
7795;Chester;Carter;04-10-2011
7796;Lyndon;Washington;05-11-1993
7797;Gerald;Grant;30-11-1964
7798;Ulysses;Ford;29-01-2007
7799;Ronald;Hayes;07-02-1955
7800;Benjamin;Harrison;10-03-1998
7801;Andrew;Jackson;10-06-2005
7802;George;Grant;19-11-1980
7803;Warren;Van Buren;26-05-1944
7804;Ronald;Johnson;04-07-1954
7805;Martin;Jefferson;26-03-1975
7806;Jimmy;Pierce;07-07-1966
7807;Jimmy;Kennedy;28-06-1950
7808;George;Reagan;04-10-2003
7809;Woodrow;Clinton;08-11-2005
7810;Lyndon;Polk;29-01-1944
7811;Richard;Clinton;18-08-2010
7812;Dwight;Harding;25-09-2010
7813;John;Garfield;22-10-1980
7814;Abraham;Hayes;10-12-1946
7815;James;Roosevelt;07-12-1940
7816;William;Garfield;17-09-1992
7817;Woodrow;Buchanan;04-10-1940
7818;Dwight;Johnson;30-06-1924
7819;Dwight;Grant;26-01-1944
7820;Calvin;Lincoln;02-05-1952
7821;Ulysses;Hayes;25-03-1930
7822;John;Johnson;05-07-1975
7823;Millard;Jackson;25-01-1959
7824;Andrew;Eisenhower;25-04-1998
7825;Chester;Clinton;04-07-1976
7826;Ronald;Taylor;24-01-1971
7827;William;Johnson;01-09-1964
7828;Grover;McKinley;22-10-2008
7829;Warren;Truman;28-05-1924
7830;Theodore;Cleveland;10-10-1983
7831;Dwight;Ford;23-05-1962
7832;Ronald;Roosevelt;25-10-1982
7833;Grover;Buchanan;21-05-1938
7834;Franklin;Polk;16-09-1975
7835;Andrew;Ford;01-07-1957
7836;Lyndon;Tyler;21-01-2009
7837;William;Cleveland;18-12-1952
7838;Ronald;Kennedy;25-02-1938
7839;Calvin;Tyler;21-03-1950
7840;Thomas;Carter;13-05-1992
7841;George;Adams;18-07-1968
7842;Martin;Van Buren;20-12-1984
7843;Woodrow;Roosevelt;03-02-1978
7844;Zachary;Cleveland;02-08-2008
7845;Millard;Harding;16-09-1925
7846;Gerald;Hayes;06-12-2008
7847;Thomas;Harrison;24-10-1961
7848;Andrew;Jackson;07-07-1992
7849;Gerald;Roosevelt;19-08-1943
7850;Franklin;Kennedy;17-01-1952
7851;Warren;Jefferson;23-12-1989
7852;Benjamin;Wilson;22-04-1932
7853;Martin;Kennedy;31-08-1956
7854;Zachary;Johnson;13-05-1959
7855;Harry;Hoover;21-01-2012
7856;Calvin;Roosevelt;21-03-1920
7857;Grover;Taylor;03-03-1946
7858;Andrew;Polk;22-05-1982
7859;John;Harding;12-05-1925
7860;Richard;Harding;26-06-1989
7861;Woodrow;Kennedy;09-06-1951
7862;Zachary;Wilson;14-08-1935
7863;Lyndon;Taft;12-03-1951
7864;Abraham;Polk;22-05-1953
7865;Grover;Truman;22-02-1922
7866;Harry;McKinley;09-04-2010
7867;Woodrow;Kennedy;21-02-1974
7868;Warren;Johnson;04-07-1920
7869;Richard;Clinton;21-11-1989
7870;Richard;Polk;23-08-1932
7871;Benjamin;Tyler;22-06-2002
7872;Andrew;Arthur;12-05-1999
7873;Rutherford;Roosevelt;15-05-1935
7874;George;Ford;29-12-2005
7875;George;Kennedy;07-09-2006
7876;Benjamin;Cleveland;08-06-1994
7877;Martin;Adams;31-05-1950
7878;Benjamin;Johnson;05-03-1977
7879;George;Polk;23-09-1964
7880;Herbert;Garfield;10-11-1937
7881;Thomas;Garfield;21-06-1941
7882;Gerald;Quincy;09-08-1976
7883;Andrew;Pierce;13-01-1942
7884;James;Nixon;04-08-2003
7885;Benjamin;Tyler;17-03-2007
7886;Herbert;Quincy;17-06-1930
7887;Ronald;Ford;19-03-1926
7888;Warren;Hayes;17-04-1945
7889;Millard;Clinton;18-09-1980
7890;Grover;Kennedy;16-04-1976
7891;Harry;Madison;08-07-1920
7892;Calvin;Hayes;30-07-1964
7893;Thomas;Jefferson;04-06-1935
7894;Benjamin;Garfield;06-06-1975
7895;Ulysses;Garfield;31-03-1965
7896;Herbert;Taft;22-06-1971
7897;Benjamin;Tyler;03-12-1944
7898;Bill;Taft;12-11-1993
7899;Richard;Tyler;26-11-1999
7900;Dwight;Harding;17-07-1934
7901;Benjamin;Harding;23-01-1925
7902;Theodore;Coolidge;24-05-1993
7903;Jimmy;Fillmore;05-07-1963
7904;Rutherford;Fillmore;06-02-1974
7905;Calvin;Kennedy;10-03-1957
7906;William;Hayes;26-12-1979
7907;George;Garfield;20-07-1954
7908;Harry;Johnson;14-07-2001
7909;Bill;Madison;19-12-1954
7910;John;Madison;05-07-1964
7911;Martin;Arthur;22-12-1936
7912;Woodrow;Harrison;12-08-1935
7913;Rutherford;Hoover;29-03-2008
7914;Gerald;Kennedy;25-12-1927
7915;James;Roosevelt;03-04-1966
7916;Lyndon;Adams;12-04-1950
7917;Andrew;Monroe;26-04-2009
7918;Rutherford;Roosevelt;19-07-1922
7919;Ulysses;Kennedy;17-11-2010
7920;Theodore;Coolidge;14-03-2012
7921;Dwight;Polk;19-07-1934
7922;Thomas;Monroe;09-07-1945
7923;William;Reagan;07-09-1949
7924;Theodore;Lincoln;06-10-1987
7925;Gerald;Hoover;14-06-2001
7926;Bill;Coolidge;25-09-1970
7927;Franklin;Coolidge;12-03-1932
7928;Lyndon;Coolidge;27-02-1979
7929;Millard;Eisenhower;27-07-2009
7930;Millard;Kennedy;29-05-1998
7931;Calvin;Truman;19-08-1928
7932;Woodrow;Harrison;13-05-1937
7933;William;Ford;18-12-1966
7934;Theodore;Grant;25-09-1958
7935;William;Kennedy;03-07-1989
7936;Jimmy;Roosevelt;19-10-1949
7937;Thomas;Adams;08-10-1931
7938;Calvin;Carter;06-04-1961
7939;Bill;Arthur;30-06-1996
7940;Grover;Roosevelt;04-07-2006
7941;Chester;Polk;24-04-1995
7942;Gerald;Kennedy;24-12-1931
7943;Theodore;Ford;31-03-1932
7944;Grover;Johnson;20-08-1997
7945;Theodore;Roosevelt;21-03-1968
7946;Jimmy;Pierce;07-12-1981
7947;Woodrow;Nixon;25-08-1998
7948;Thomas;Jefferson;15-01-1932
7949;Martin;Adams;05-07-1950
7950;Rutherford;Johnson;10-12-1976
7951;Dwight;Taylor;24-09-1944
7952;Andrew;Monroe;30-07-1961
7953;Chester;Taft;07-01-1945
7954;Andrew;Monroe;19-10-1980
7955;Franklin;Taft;10-09-1934
7956;Richard;Polk;20-10-1933
7957;Herbert;Washington;14-07-1984
7958;Millard;Hayes;31-01-1969
7959;Richard;Nixon;26-05-1941
7960;Bill;Johnson;19-04-1993
7961;Benjamin;Harrison;28-09-1982
7962;Herbert;Garfield;23-05-2012
7963;Benjamin;Madison;20-09-1962
7964;Millard;Garfield;09-02-1955
7965;Warren;Madison;23-07-1987
7966;Grover;Lincoln;18-07-1939
7967;William;Coolidge;12-03-1983
7968;Calvin;Jefferson;26-01-2011
7969;Grover;Hoover;14-09-1923
7970;Rutherford;Polk;05-12-1984
7971;Rutherford;Pierce;16-01-1934
7972;George;McKinley;02-02-1923
7973;Lyndon;McKinley;23-02-1955
7974;Chester;McKinley;13-10-1939
7975;Calvin;Adams;01-02-1988
7976;James;Carter;04-09-1967
7977;Andrew;Adams;14-10-2000
7978;John;Coolidge;03-10-1953
7979;Zachary;Washington;31-01-1991
7980;William;Fillmore;20-02-1972
7981;Harry;Hayes;12-01-1928
7982;Martin;Harrison;19-10-1980
7983;Gerald;Truman;14-01-2001
7984;Herbert;Eisenhower;28-03-1980
7985;Lyndon;Lincoln;11-01-1927
7986;Warren;Harding;29-09-1995
7987;Andrew;Taft;28-04-1971
7988;Jimmy;Nixon;23-11-1968
7989;Richard;Nixon;01-02-1950
7990;Rutherford;Harrison;15-08-1995
7991;Ronald;Grant;03-01-1987
7992;James;Van Buren;22-01-1951
7993;Gerald;Quincy;16-04-1932
7994;Grover;Pierce;16-02-1997
7995;Woodrow;Washington;13-07-1940
7996;Richard;Pierce;04-07-1932
7997;Andrew;Nixon;09-08-1955
7998;Ronald;Kennedy;13-02-1983
7999;Calvin;Cleveland;05-10-1993
8000;Woodrow;Hoover;11-10-2005
8001;Zachary;Hoover;27-08-1949
8002;Lyndon;Taylor;24-05-1989
8003;Lyndon;Arthur;17-09-1923
8004;Harry;Madison;08-02-1991
8005;Herbert;Quincy;15-01-1985
8006;Harry;Johnson;12-06-1956
8007;Benjamin;Coolidge;01-08-1973
8008;Woodrow;Polk;28-06-1936
8009;Chester;Tyler;07-06-1966
8010;Dwight;Fillmore;18-02-1924
8011;Rutherford;Coolidge;18-05-1994
8012;Bill;Arthur;04-10-1933
8013;James;Reagan;15-10-1942
8014;Ulysses;Harding;05-08-1993
8015;Rutherford;Taft;03-03-1971
8016;Jimmy;McKinley;13-08-1952
8017;John;Cleveland;11-11-1927
8018;Theodore;Coolidge;29-12-1939
8019;Richard;Johnson;18-03-1953
8020;Harry;McKinley;20-04-1928
8021;Warren;Adams;02-09-1993
8022;James;Adams;14-11-1966
8023;Thomas;Taft;12-04-1920
8024;Herbert;Madison;26-08-1950
8025;Millard;Arthur;30-11-1929
8026;Lyndon;Garfield;11-03-1966
8027;Calvin;Roosevelt;03-03-1989
8028;Dwight;Eisenhower;27-10-1999
8029;William;Grant;15-03-1928
8030;Millard;Reagan;21-04-1946
8031;Jimmy;Johnson;12-12-1988
8032;Thomas;Adams;10-02-1931
8033;Theodore;Carter;18-10-1972
8034;Warren;Carter;23-02-1948
8035;Calvin;Jefferson;18-07-1926
8036;Millard;Hoover;16-09-1979
8037;Grover;Kennedy;20-10-1941
8038;Dwight;Harrison;10-04-1970
8039;Millard;Adams;23-04-1925
8040;Warren;Pierce;03-04-1936
8041;Ulysses;Grant;12-01-1965
8042;Dwight;Monroe;19-03-1958
8043;Richard;Quincy;24-08-1985
8044;Ronald;Ford;13-07-1984
8045;Franklin;Van Buren;11-07-1995
8046;Gerald;Ford;17-11-1945
8047;Ronald;Clinton;07-05-1971
8048;Rutherford;Madison;23-06-1951
8049;Zachary;Carter;05-04-1947
8050;Zachary;Roosevelt;23-08-1942
8051;Richard;Madison;09-01-1963
8052;Calvin;Roosevelt;09-03-1926
8053;Grover;Lincoln;31-12-1970
8054;Jimmy;Nixon;28-10-1999
8055;Ronald;Reagan;27-02-1983
8056;William;Lincoln;14-05-1957
8057;Bill;Truman;21-01-1970
8058;Grover;Jackson;25-02-1995
8059;Herbert;Coolidge;04-06-1991
8060;Lyndon;Nixon;02-01-1926
8061;Harry;Arthur;07-08-1972
8062;Richard;Roosevelt;08-11-1949
8063;Ulysses;Tyler;18-06-1929
8064;Lyndon;Eisenhower;23-11-1970
8065;Grover;Clinton;12-07-1920
8066;Theodore;Carter;16-10-1931
8067;Andrew;Roosevelt;04-12-1924
8068;William;Madison;06-11-1994
8069;Harry;Van Buren;05-02-1967
8070;Richard;Jefferson;07-01-1938
8071;Zachary;Polk;09-07-1941
8072;William;Van Buren;11-03-1937
8073;Millard;Pierce;22-05-1987
8074;Franklin;Johnson;23-12-1940
8075;Ulysses;Kennedy;01-12-1997
8076;Benjamin;Garfield;02-05-1968
8077;Rutherford;Grant;03-04-1927
8078;Martin;Roosevelt;11-04-2012
8079;John;Carter;30-08-1970
8080;Herbert;Hoover;10-11-2007
8081;George;Johnson;06-10-1966
8082;Bill;Eisenhower;19-11-1920
8083;Grover;Jefferson;09-11-1942
8084;Lyndon;Tyler;22-09-1965
8085;Zachary;Buchanan;26-02-1995
8086;Benjamin;Fillmore;29-03-2000
8087;Calvin;Tyler;26-01-1970
8088;Harry;Truman;30-10-1997
8089;Lyndon;Ford;18-01-2005
8090;George;Harrison;16-07-1975
8091;Ronald;Buchanan;04-01-2006
8092;Grover;Jackson;15-02-1990
8093;George;Johnson;30-03-1925
8094;Martin;Taft;29-01-1926
8095;Jimmy;Washington;04-08-1959
8096;William;Coolidge;10-03-1998
8097;Ulysses;Ford;07-06-2004
8098;William;Adams;01-05-2007
8099;Martin;Clinton;03-08-1976
8100;Ulysses;Tyler;10-01-2008
8101;Jimmy;Truman;24-04-1973
8102;Richard;Coolidge;02-11-1942
8103;Chester;Roosevelt;08-08-2006
8104;John;McKinley;18-06-1960
8105;Millard;Jackson;18-12-1961
8106;Chester;Wilson;23-10-1993
8107;Zachary;Wilson;17-12-1993
8108;Lyndon;Coolidge;07-05-2009
8109;Chester;Garfield;06-12-1933
8110;Martin;Wilson;27-09-1984
8111;Martin;Harding;26-04-1993
8112;Franklin;Madison;16-04-1997
8113;George;Carter;22-04-2002
8114;Calvin;Coolidge;30-11-1955
8115;Rutherford;Polk;27-11-1945
8116;Benjamin;Hayes;25-06-1944
8117;Benjamin;Reagan;07-02-1934
8118;Zachary;Johnson;20-03-1925
8119;Rutherford;Carter;10-01-1994
8120;Woodrow;Carter;10-07-2005
8121;Martin;Quincy;09-07-2003
8122;Ronald;Roosevelt;20-01-1950
8123;Zachary;Polk;15-01-1967
8124;James;Garfield;15-01-1923
8125;Ronald;Jackson;31-01-2011
8126;Bill;Harding;11-09-1933
8127;James;Grant;31-01-1970
8128;Herbert;Quincy;06-02-1938
8129;Warren;Polk;30-06-1947
8130;Millard;Pierce;12-09-1974
8131;Warren;Washington;01-12-2012
8132;Chester;Buchanan;07-04-1966
8133;Herbert;Wilson;02-09-1989
8134;Franklin;Washington;18-06-2003
8135;Franklin;Johnson;02-10-1931
8136;Lyndon;Roosevelt;23-04-1935
8137;Woodrow;Roosevelt;12-12-2010
8138;Ronald;Fillmore;07-05-1984
8139;James;Carter;31-05-1949
8140;Thomas;Taylor;02-05-1930
8141;Herbert;Wilson;23-05-1988
8142;Grover;Johnson;15-01-1971
8143;Jimmy;Jefferson;25-02-1972
8144;John;Cleveland;27-03-1921
8145;Martin;Cleveland;13-01-1994
8146;Jimmy;Eisenhower;02-02-1948
8147;Thomas;Eisenhower;19-05-1946
8148;Millard;McKinley;31-12-1961
8149;Warren;Johnson;03-06-1954
8150;George;Ford;23-12-1975
8151;Grover;Monroe;28-11-1973
8152;Harry;Hoover;18-07-1968
8153;Woodrow;Adams;07-01-1939
8154;James;Jefferson;17-01-2006
8155;Millard;Adams;01-10-1964
8156;Theodore;Johnson;23-04-2011
8157;Dwight;Polk;17-02-1998
8158;Ulysses;Johnson;19-12-1937
8159;Jimmy;Arthur;18-04-1928
8160;John;Hayes;13-11-1967
8161;Calvin;Johnson;18-07-2001
8162;Andrew;Hoover;11-07-1963
8163;Zachary;Fillmore;28-06-1939
8164;Bill;Garfield;05-05-1925
8165;Franklin;Quincy;07-08-1973
8166;Warren;Garfield;21-08-1999
8167;Martin;Ford;09-12-1969
8168;Andrew;Coolidge;08-06-1951
8169;Benjamin;Roosevelt;30-06-1985
8170;Franklin;Taft;01-08-1989
8171;Millard;Truman;08-02-1959
8172;Jimmy;Wilson;11-03-1996
8173;George;Ford;09-07-1936
8174;Bill;Grant;07-07-2000
8175;Grover;Roosevelt;18-05-1997
8176;John;Hayes;13-10-1932
8177;Benjamin;Fillmore;27-05-1998
8178;Grover;McKinley;30-04-1946
8179;Richard;Grant;01-09-1951
8180;William;Clinton;30-08-1999
8181;Theodore;Johnson;16-04-1972
8182;Lyndon;Fillmore;17-12-1976
8183;Gerald;Adams;23-01-1982
8184;Rutherford;Coolidge;16-08-2007
8185;Zachary;Taft;09-12-1987
8186;Ronald;Nixon;24-03-2006
8187;Ronald;Taft;24-06-1991
8188;Millard;Coolidge;16-05-1992
8189;Richard;Wilson;02-04-1956
8190;John;Polk;23-01-1986
8191;Rutherford;Harding;24-07-1952
8192;Franklin;Reagan;06-03-1996
8193;William;Taylor;28-12-1941
8194;Lyndon;Monroe;08-03-1937
8195;Lyndon;Hoover;06-11-1945
8196;Grover;Cleveland;13-04-1927
8197;Zachary;Tyler;08-05-1924
8198;Ronald;Carter;25-10-1992
8199;Jimmy;Pierce;01-02-1966
8200;Calvin;Jefferson;28-08-1976
8201;John;Johnson;08-04-1954
8202;Ulysses;Arthur;09-03-1945
8203;Martin;Monroe;05-09-1994
8204;Woodrow;Monroe;06-10-2006
8205;Martin;Eisenhower;08-09-1988
8206;Richard;Grant;01-02-1932
8207;Jimmy;Garfield;10-08-1937
8208;Calvin;Coolidge;15-08-1920
